t_s	port	src	kind	detail
95.430421626	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55490 li=-3 spid=3cc0c6fffefe02100001
95.431158020	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55490 li=-3 spid=3cc0c6fffefe02100001
95.551546151	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1406 li=0 spid=020000fffe0000010001
95.552301137	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1406 li=127 spid=3cc0c6fffefe02100001
95.553292539	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1406 li=127 spid=3cc0c6fffefe02100001
95.569659665	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55491 li=-3 spid=3cc0c6fffefe02100001
95.570235675	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55491 li=-3 spid=3cc0c6fffefe02100001
95.599947097	2	3c:c0:c6:fe:02:11	MVRP	
95.680526294	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55492 li=-3 spid=3cc0c6fffefe02100001
95.681278904	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55492 li=-3 spid=3cc0c6fffefe02100001
95.810536072	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55493 li=-3 spid=3cc0c6fffefe02100001
95.811266890	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55493 li=-3 spid=3cc0c6fffefe02100001
95.840456679	2	3c:c0:c6:fe:02:10	ethertype 0x0800	
95.930404970	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55494 li=-3 spid=3cc0c6fffefe02100001
95.931119764	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55494 li=-3 spid=3cc0c6fffefe02100001
95.939763256	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
96.000692703	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63934 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
96.060519140	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55495 li=-3 spid=3cc0c6fffefe02100001
96.061243942	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55495 li=-3 spid=3cc0c6fffefe02100001
96.180485062	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55496 li=-3 spid=3cc0c6fffefe02100001
96.181215664	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55496 li=-3 spid=3cc0c6fffefe02100001
96.250375987	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1499 li=0 spid=3cc0c6fffefe02100001
96.250386995	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1499 li=127 spid=020000fffe0000010001
96.250394555	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1499 li=127 spid=020000fffe0000010001
96.310502232	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55497 li=-3 spid=3cc0c6fffefe02100001
96.311237858	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55497 li=-3 spid=3cc0c6fffefe02100001
96.351545209	3	02:00:00:00:00:01	MSRP	
96.430426146	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55498 li=-3 spid=3cc0c6fffefe02100001
96.431159940	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55498 li=-3 spid=3cc0c6fffefe02100001
96.551548471	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1407 li=0 spid=020000fffe0000010001
96.552303665	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1407 li=127 spid=3cc0c6fffefe02100001
96.553295067	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1407 li=127 spid=3cc0c6fffefe02100001
96.569669594	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55499 li=-3 spid=3cc0c6fffefe02100001
96.570247803	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55499 li=-3 spid=3cc0c6fffefe02100001
96.599733017	2	3c:c0:c6:fe:02:11	MVRP	
96.680511831	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55500 li=-3 spid=3cc0c6fffefe02100001
96.681255841	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55500 li=-3 spid=3cc0c6fffefe02100001
96.810537001	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55501 li=-3 spid=3cc0c6fffefe02100001
96.811266610	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55501 li=-3 spid=3cc0c6fffefe02100001
96.930417107	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55502 li=-3 spid=3cc0c6fffefe02100001
96.931133300	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55502 li=-3 spid=3cc0c6fffefe02100001
96.996544174	3	02:00:00:00:00:01	MAAP	
97.000687808	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63935 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
97.060525893	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55503 li=-3 spid=3cc0c6fffefe02100001
97.061252262	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55503 li=-3 spid=3cc0c6fffefe02100001
97.180515783	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55504 li=-3 spid=3cc0c6fffefe02100001
97.181245393	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55504 li=-3 spid=3cc0c6fffefe02100001
97.250385907	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1500 li=0 spid=3cc0c6fffefe02100001
97.250396915	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1500 li=127 spid=020000fffe0000010001
97.250404475	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1500 li=127 spid=020000fffe0000010001
97.310489337	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55505 li=-3 spid=3cc0c6fffefe02100001
97.311227354	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55505 li=-3 spid=3cc0c6fffefe02100001
97.351547529	3	02:00:00:00:00:01	MSRP	
97.430432251	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55506 li=-3 spid=3cc0c6fffefe02100001
97.431169860	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55506 li=-3 spid=3cc0c6fffefe02100001
97.551550784	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1408 li=0 spid=020000fffe0000010001
97.552303377	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1408 li=127 spid=3cc0c6fffefe02100001
97.553288988	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1408 li=127 spid=3cc0c6fffefe02100001
97.569676882	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55507 li=-3 spid=3cc0c6fffefe02100001
97.570256124	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55507 li=-3 spid=3cc0c6fffefe02100001
97.599948313	2	3c:c0:c6:fe:02:11	MVRP	
97.680563351	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55508 li=-3 spid=3cc0c6fffefe02100001
97.681307353	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55508 li=-3 spid=3cc0c6fffefe02100001
97.810554313	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55509 li=-3 spid=3cc0c6fffefe02100001
97.811281323	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55509 li=-3 spid=3cc0c6fffefe02100001
97.894974944	2	68:05:ca:95:b2:ed	AECP	
97.895007344	3	02:00:00:00:00:01	AECP	
97.895150944	2	68:05:ca:95:b2:ed	AECP	
97.895179104	3	02:00:00:00:00:01	AECP	
97.930424812	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55510 li=-3 spid=3cc0c6fffefe02100001
97.931142837	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55510 li=-3 spid=3cc0c6fffefe02100001
97.939777682	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
98.000700929	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63936 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
98.060556990	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55511 li=-3 spid=3cc0c6fffefe02100001
98.061283016	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55511 li=-3 spid=3cc0c6fffefe02100001
98.180423305	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55512 li=-3 spid=3cc0c6fffefe02100001
98.181148106	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55512 li=-3 spid=3cc0c6fffefe02100001
98.250406006	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1501 li=0 spid=3cc0c6fffefe02100001
98.250416990	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1501 li=127 spid=020000fffe0000010001
98.250424550	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1501 li=127 spid=020000fffe0000010001
98.310499675	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55513 li=-3 spid=3cc0c6fffefe02100001
98.311234077	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55513 li=-3 spid=3cc0c6fffefe02100001
98.351549844	3	02:00:00:00:00:01	MSRP	
98.430442782	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55514 li=-3 spid=3cc0c6fffefe02100001
98.431179784	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55514 li=-3 spid=3cc0c6fffefe02100001
98.551553107	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1409 li=0 spid=020000fffe0000010001
98.552304693	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1409 li=127 spid=3cc0c6fffefe02100001
98.553288695	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1409 li=127 spid=3cc0c6fffefe02100001
98.569682422	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55515 li=-3 spid=3cc0c6fffefe02100001
98.570264439	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55515 li=-3 spid=3cc0c6fffefe02100001
98.599790645	2	3c:c0:c6:fe:02:11	MVRP	
98.680522075	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55516 li=-3 spid=3cc0c6fffefe02100001
98.681268061	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55516 li=-3 spid=3cc0c6fffefe02100001
98.684217300	2	3c:c0:c6:01:02:03	ADP	eid=3cc0c60102030000 gm=3cc0c6fffefe0210
98.810555246	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55517 li=-3 spid=3cc0c6fffefe02100001
98.811287055	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55517 li=-3 spid=3cc0c6fffefe02100001
98.930429936	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55518 li=-3 spid=3cc0c6fffefe02100001
98.931144729	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55518 li=-3 spid=3cc0c6fffefe02100001
99.000718845	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63937 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
99.060541922	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55519 li=-3 spid=3cc0c6fffefe02100001
99.061267340	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55519 li=-3 spid=3cc0c6fffefe02100001
99.112552661	3	02:00:00:00:00:01	ADP	eid=020000fffe000001 gm=3cc0c6fffefe0210
99.180417228	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55520 li=-3 spid=3cc0c6fffefe02100001
99.181140430	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55520 li=-3 spid=3cc0c6fffefe02100001
99.250416345	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1502 li=0 spid=3cc0c6fffefe02100001
99.250427337	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1502 li=127 spid=020000fffe0000010001
99.250434897	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1502 li=127 spid=020000fffe0000010001
99.310523615	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55521 li=-3 spid=3cc0c6fffefe02100001
99.311258400	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55521 li=-3 spid=3cc0c6fffefe02100001
99.351552143	3	02:00:00:00:00:01	MSRP	
99.430453697	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55522 li=-3 spid=3cc0c6fffefe02100001
99.431189323	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55522 li=-3 spid=3cc0c6fffefe02100001
99.551555406	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1410 li=0 spid=020000fffe0000010001
99.552355800	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1410 li=127 spid=3cc0c6fffefe02100001
99.553345626	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1410 li=127 spid=3cc0c6fffefe02100001
99.569692345	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55523 li=-3 spid=3cc0c6fffefe02100001
99.570269946	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55523 li=-3 spid=3cc0c6fffefe02100001
99.599988960	2	3c:c0:c6:fe:02:11	MVRP	
99.680507998	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55524 li=-3 spid=3cc0c6fffefe02100001
99.681253568	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55524 li=-3 spid=3cc0c6fffefe02100001
99.810564144	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55525 li=-3 spid=3cc0c6fffefe02100001
99.811294162	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55525 li=-3 spid=3cc0c6fffefe02100001
99.930441074	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55526 li=-3 spid=3cc0c6fffefe02100001
99.931154684	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55526 li=-3 spid=3cc0c6fffefe02100001
99.939792728	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
100.000716999	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63938 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
100.060553444	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55527 li=-3 spid=3cc0c6fffefe02100001
100.061282446	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55527 li=-3 spid=3cc0c6fffefe02100001
100.180637743	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55528 li=-3 spid=3cc0c6fffefe02100001
100.181469745	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55528 li=-3 spid=3cc0c6fffefe02100001
100.250427867	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1503 li=0 spid=3cc0c6fffefe02100001
100.250438859	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1503 li=127 spid=020000fffe0000010001
100.250446419	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1503 li=127 spid=020000fffe0000010001
100.310511521	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55529 li=-3 spid=3cc0c6fffefe02100001
100.311250722	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55529 li=-3 spid=3cc0c6fffefe02100001
100.351554457	3	02:00:00:00:00:01	MSRP	
100.430457219	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55530 li=-3 spid=3cc0c6fffefe02100001
100.431191245	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55530 li=-3 spid=3cc0c6fffefe02100001
100.551557728	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1411 li=0 spid=020000fffe0000010001
100.552312346	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1411 li=127 spid=3cc0c6fffefe02100001
100.553300540	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1411 li=127 spid=3cc0c6fffefe02100001
100.569697050	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55531 li=-3 spid=3cc0c6fffefe02100001
100.570274076	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55531 li=-3 spid=3cc0c6fffefe02100001
100.599804089	2	3c:c0:c6:fe:02:11	MVRP	
100.680511903	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55532 li=-3 spid=3cc0c6fffefe02100001
100.681255521	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55532 li=-3 spid=3cc0c6fffefe02100001
100.810576082	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55533 li=-3 spid=3cc0c6fffefe02100001
100.811311091	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55533 li=-3 spid=3cc0c6fffefe02100001
100.930445588	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55534 li=-3 spid=3cc0c6fffefe02100001
100.931166174	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55534 li=-3 spid=3cc0c6fffefe02100001
101.000716706	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63939 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
101.060561159	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55535 li=-3 spid=3cc0c6fffefe02100001
101.061291985	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55535 li=-3 spid=3cc0c6fffefe02100001
101.180499474	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55536 li=-3 spid=3cc0c6fffefe02100001
101.181225875	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55536 li=-3 spid=3cc0c6fffefe02100001
101.240032526	2	3c:c0:c6:fe:02:11	MVRP	
101.250491807	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1504 li=0 spid=3cc0c6fffefe02100001
101.250502799	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1504 li=127 spid=020000fffe0000010001
101.250510359	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1504 li=127 spid=020000fffe0000010001
101.310534244	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55537 li=-3 spid=3cc0c6fffefe02100001
101.311271846	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55537 li=-3 spid=3cc0c6fffefe02100001
101.351556773	3	02:00:00:00:00:01	MSRP	
101.399554374	3	02:00:00:00:00:01	MAAP	
101.430462951	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55538 li=-3 spid=3cc0c6fffefe02100001
101.431198345	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55538 li=-3 spid=3cc0c6fffefe02100001
101.551560036	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1412 li=0 spid=020000fffe0000010001
101.552315862	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1412 li=127 spid=3cc0c6fffefe02100001
101.553306880	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1412 li=127 spid=3cc0c6fffefe02100001
101.569704799	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55539 li=-3 spid=3cc0c6fffefe02100001
101.570283392	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55539 li=-3 spid=3cc0c6fffefe02100001
101.599994814	2	3c:c0:c6:fe:02:11	MVRP	
101.680541628	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55540 li=-3 spid=3cc0c6fffefe02100001
101.681288230	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55540 li=-3 spid=3cc0c6fffefe02100001
101.810597807	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55541 li=-3 spid=3cc0c6fffefe02100001
101.811329592	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55541 li=-3 spid=3cc0c6fffefe02100001
101.930450097	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55542 li=-3 spid=3cc0c6fffefe02100001
101.931166907	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55542 li=-3 spid=3cc0c6fffefe02100001
101.939807351	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
102.000766631	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63940 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
102.060588259	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55543 li=-3 spid=3cc0c6fffefe02100001
102.061322093	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55543 li=-3 spid=3cc0c6fffefe02100001
102.180509390	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55544 li=-3 spid=3cc0c6fffefe02100001
102.181238991	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55544 li=-3 spid=3cc0c6fffefe02100001
102.260204577	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1505 li=0 spid=3cc0c6fffefe02100001
102.260215569	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1505 li=127 spid=020000fffe0000010001
102.260223129	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1505 li=127 spid=020000fffe0000010001
102.310531352	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55545 li=-3 spid=3cc0c6fffefe02100001
102.311270146	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55545 li=-3 spid=3cc0c6fffefe02100001
102.350347462	2	3c:c0:c6:fe:02:11	MSRP	
102.351560521	3	02:00:00:00:00:01	MSRP	
102.430471458	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55546 li=-3 spid=3cc0c6fffefe02100001
102.431208068	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55546 li=-3 spid=3cc0c6fffefe02100001
102.551562343	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1413 li=0 spid=020000fffe0000010001
102.552315377	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1413 li=127 spid=3cc0c6fffefe02100001
102.553302588	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1413 li=127 spid=3cc0c6fffefe02100001
102.569718098	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55547 li=-3 spid=3cc0c6fffefe02100001
102.570297308	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55547 li=-3 spid=3cc0c6fffefe02100001
102.599828537	2	3c:c0:c6:fe:02:11	MVRP	
102.680526743	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55548 li=-3 spid=3cc0c6fffefe02100001
102.681272345	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55548 li=-3 spid=3cc0c6fffefe02100001
102.810601514	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55549 li=-3 spid=3cc0c6fffefe02100001
102.811336524	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55549 li=-3 spid=3cc0c6fffefe02100001
102.895976940	2	68:05:ca:95:b2:ed	AECP	
102.896009524	3	02:00:00:00:00:01	AECP	
102.896151756	2	68:05:ca:95:b2:ed	AECP	
102.896179484	3	02:00:00:00:00:01	AECP	
102.930464621	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55550 li=-3 spid=3cc0c6fffefe02100001
102.931180815	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55550 li=-3 spid=3cc0c6fffefe02100001
103.000735739	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63941 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
103.060574977	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55551 li=-3 spid=3cc0c6fffefe02100001
103.061304578	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55551 li=-3 spid=3cc0c6fffefe02100001
103.180541892	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55552 li=-3 spid=3cc0c6fffefe02100001
103.181279502	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55552 li=-3 spid=3cc0c6fffefe02100001
103.270197768	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1506 li=0 spid=3cc0c6fffefe02100001
103.270208752	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1506 li=127 spid=020000fffe0000010001
103.270216312	3	02:00:00:00:00:01	gPTP Pdelay_Resp_Follow_Up	seq=1506 li=127 spid=020000fffe0000010001
103.310512279	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55553 li=-3 spid=3cc0c6fffefe02100001
103.311246073	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55553 li=-3 spid=3cc0c6fffefe02100001
103.351561400	3	02:00:00:00:00:01	MSRP	
103.430476187	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55554 li=-3 spid=3cc0c6fffefe02100001
103.431209381	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55554 li=-3 spid=3cc0c6fffefe02100001
103.551564673	3	02:00:00:00:00:01	gPTP Pdelay_Req	seq=1414 li=0 spid=020000fffe0000010001
103.552318899	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp	seq=1414 li=127 spid=3cc0c6fffefe02100001
103.553303901	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Resp_Follow_Up	seq=1414 li=127 spid=3cc0c6fffefe02100001
103.569720020	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55555 li=-3 spid=3cc0c6fffefe02100001
103.570295613	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55555 li=-3 spid=3cc0c6fffefe02100001
103.600013851	2	3c:c0:c6:fe:02:11	MVRP	
103.680532858	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55556 li=-3 spid=3cc0c6fffefe02100001
103.681279067	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55556 li=-3 spid=3cc0c6fffefe02100001
103.810618445	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55557 li=-3 spid=3cc0c6fffefe02100001
103.811355055	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55557 li=-3 spid=3cc0c6fffefe02100001
103.930467536	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55558 li=-3 spid=3cc0c6fffefe02100001
103.931185562	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55558 li=-3 spid=3cc0c6fffefe02100001
103.939825206	2	3c:c0:c6:fe:02:11	ethertype 0x0027	
104.000750086	2	3c:c0:c6:fe:02:11	gPTP Announce	seq=63942 li=0 spid=3cc0c6fffefe02100001 gm=3cc0c6fffefe0210 p1=246 sr=0
104.060583299	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55559 li=-3 spid=3cc0c6fffefe02100001
104.061310125	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55559 li=-3 spid=3cc0c6fffefe02100001
104.180521423	2	3c:c0:c6:fe:02:11	gPTP Sync	seq=55560 li=-3 spid=3cc0c6fffefe02100001
104.181259633	2	3c:c0:c6:fe:02:11	gPTP Follow_Up	seq=55560 li=-3 spid=3cc0c6fffefe02100001
104.280259578	2	3c:c0:c6:fe:02:11	gPTP Pdelay_Req	seq=1507 li=0 spid=3cc0c6fffefe02100001
104.280270562	3	02:00:00:00:00:01	gPTP Pdelay_Resp	seq=1507 li=127 spid=020000fffe0000010001
